"category";"shop_sku";"title";"brand";"gtin";"variant_group_code";"description";"colour_group";"colour_display_name";"colour_hex_code";"main_image";"image_1";"image_2";"image_3";"image_4";"image_5";"image_6";"image_7";"image_8";"image_9";"image_10";"image_11";"image_12";"image_13";"image_14";"image_15";"image_16";"image_17";"image_18";"image_19";"image_20";"feature_1";"feature_2";"feature_3";"feature_4";"feature_5";"feature_6";"feature_7";"feature_8";"feature_9";"feature_10";"main_product_image";"main_product_name";"disclaimer_options";"made_to_order";"width_4";"width_4_uom";"height_7";"height_7_uom";"material_11";"depth_23";"depth_23_uom";"weight_61";"weight_61_uom";"wattage_67";"wattage_67_uom";"cable_length_103";"cable_length_103_uom";"cutting_height_112";"cutting_height_112_uom";"blade_length_130";"blade_length_130_uom";"capacity_1164";"capacity_1164_uom";"shipping_weight_10054";"shipping_weight_10054_uom";"economic_operator_name_10394";"economic_operator_address_10399";"economic_operator_email_10404";"manufacturer_name_10409";"manufacturer_address_10414";"manufacturer_email_10419";"product_model_number_10424";"product_safety_warnings_or_safety_guidance_10429"
"Garden/Garden Machinery & Power Tools/Lawn Mowers/Petrol Lawn Mowers";"C-TG40SE";"Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start";"Spectrum";"5065022450115";"C-TG40SE";"If you're looking for an affordable yet high-quality petrol lawnmower for a smaller garden, the Spectrum TG40SE 16″ Self-Propelled Petrol Lawnmower is an excellent choice. Designed for ease of use and efficiency, this mower features a durable steel deck, a reliable petrol engine, and a convenient electric key start - all at a budget-friendly price. Hassle-Free Electric Start with Backup Pull-Start No more struggling with pull cords - start the TG40SE effortlessly with the turn of a key. The electric start system ensures quick and reliable ignition, making mowing more convenient than ever. For added peace of mind, a manual recoil start is included as a backup, so you can always get mowing even if the battery isn't charged. Self-Propelled for Smooth, Effortless Mowing Tackling inclines, uneven terrain, or overgrown grass is easy with the self-propelled drive system, which takes the effort out of mowing. This feature ensures a consistent, controlled pace, reducing fatigue and making lawn care more enjoyable. Customizable Cutting Heights for a Perfect Lawn The five-position height adjustment allows you to set the cutting height between 25mm and 65mm, giving you full control over your lawn's appearance. Whether you prefer a short, manicured finish or a longer cut for thicker grass, the TG40SE adapts to seasonal changes with ease. Compact, User-Friendly Design Foldable, ergonomic handlebar for comfortable operation and easy storage. 40-litre grass collector with a breathable fabric design for improved collection efficiency. Hard-top grass bag minimizes pollen emissions, making it a great choice for hay fever sufferers. Built for Durability and Performance Strong steel cutting deck for a rugged, long-lasting build. Large rear wheels enhance traction, making it easier to navigate through thick or damp grass. Ball-bearing wheel mounts ensure smooth movement and longevity, outperforming standard bush-mounted wheels. 3-in-1 Cutting System: Collection, Side Discharge & Mulching The versatile cutting options make this mower ideal for different lawn conditions: ✔ Grass Collection - Keep your lawn tidy with the 40L collector, reducing the need for frequent emptying. ✔ Side Discharge - Perfect for longer, overgrown grass, this function spreads clippings evenly to prevent clumps, making it ideal for orchards, paddocks, and wildflower meadows. ✔ Mulching - Improve lawn health naturally by chopping grass clippings into fine pieces and redistributing them as a nutrient-rich fertilizer that retains moisture, suppresses weeds, and promotes greener growth. The Ideal Petrol Lawnmower for Small to Medium Gardens Whether you need a self-propelled mower for a compact lawn or a versatile cutting system for varying conditions, the Spectrum TG40SE 16"" Petrol Key Start Lawn Mower delivers exceptional reliability, ease of use, and performance - all at an outstanding value.";"Green";"Green";"#2E7D32";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-spec40.jpg?v=1781862273";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG40SE-Battery-Tray.jpg?v=1781862277";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG40SE-Engine-Top.jpg?v=1781862280";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG40SE-HOC.jpg?v=1781862283";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG40SE-Side-Discharge.jpg?v=1781862286";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Push-button electric start for hassle-free ignition.";"Smooth self-propulsion for effortless mowing.";"Enhanced grip and easy handling for superior control.";"Rugged steel deck built for durability and performance.";"Compact design with foldable features for space-saving storage.";"Engineered for low vibration, ensuring a more comfortable mowing experience.";"Three-in-one functionality: collect, mulch, or discharge clippings.";"";"";"";"Yes";"Spectrum TG40SE Self-Propelled Petrol Lawnmower with Electric Start";"";"No";"";"";"";"";"Steel";"";"";"29.00";"Kilograms";"2.7";"Kilowatts";"";"";"";"";"";"";"40";"Litres";"29";"Kilograms";"";"";"";"";"";"";"";""
"Garden/Garden Machinery & Power Tools/Lawn Mowers/Petrol Lawn Mowers";"S221749";"Spectrum TG48-PRO Honda Powered Petrol Self Propelled Lawnmower - 4 blade";"Spectrum";"5065022450177";"S221749";"A Reliable Choice for Mid-Sized Gardens The Spectrum TG48-PRO Petrol Lawnmower is a powerful and versatile addition to the Spectrum range, designed to handle mid-sized gardens up to 1500m² with ease. Whether you're dealing with uneven terrain, thick grass, or sloping landscapes, this self-propelled mower delivers outstanding performance, durability, and user-friendly operation. Key Features High-Performance 201cc Honda GCV200 Engine Equipped with a robust overhead-valve engine, the TG48-PRO offers exceptional torque and fuel efficiency, ensuring smooth cutting through overgrown, damp, or dense grass, whether you are a professional or domestic user this engine gives the performance you would expect from such a celebrated manufacturer GT Variable Speed Transmission This mower features a commercial grade General Transmissions (GT) variable speed gearbox, trusted worldwide for its reliability. The adjustable speed control lets you tailor the mowing pace to suit different lawn conditions. This rugged transmission will perform for the pro and domestic user alike 46cm Cutting Width for Efficient Coverage Designed to optimize mowing efficiency, the 46cm cutting deck covers more ground with fewer passes, making it an excellent choice for mid-sized lawns. Versatile Cutting Options Switch between grass collection, side discharge, and mulching to adapt to seasonal lawn care needs. Changing modes is quick and effortless. In addition the TG48Pro is equipped with a 4 bladed cutting system to give a great lawn finish as well as allowing the machine to deal with tougher conditions. This systems also provides additional engine crank shaft protection in the event you strike a solid object with the blades 4 Bladed Cutting Disc This machine is fitted with a special cutting disc with 4 sturdy swinging cutting heads to give you the best cutting performance. This system will also protect your HONDA engine from impact damage Durable Steel Deck Built to withstand tough conditions, the impact-resistant steel deck ensures long-lasting durability, even on rugged terrain. Adjustable Cutting Heights Easily set the cutting height from 25mm to 75mm using a single-point adjustment system, allowing flexibility for different grass types and growth stages. Enhanced Manoeuvrability with Large Drive Wheels Fitted with 250mm rear wheels, the TG48-PRO offers improved traction and control, making it easier to navigate through thick grass without damaging delicate lawns. Spacious 60L Grass Collector Reduce the need for frequent emptying with the large-capacity grass bag, allowing for longer mowing sessions with fewer interruptions. Built-in Deck Wash Port Maintain your mower effortlessly with the integrated wash port, which makes cleaning the under-deck quick and straightforward. Foldable & Adjustable Soft-Grip Handle For added comfort and convenience, the ergonomic handlebar is adjustable and foldable, making storage and transport simple. Reinforced Front Bumper for Extra Protection New for 2025, the heavy-duty front bumper bar enhances durability by protecting the mower's chassis from accidental impacts. Why Choose the Spectrum TG48-PRO? Designed for effortless lawn maintenance, the TG48-PRO offers a balance of power, efficiency, and durability. The combination of a 201cc Honda engine, variable speed control, and rugged steel construction ensures reliable performance in all conditions. Whether you're a homeowner or a professional gardener, this mower is built to deliver exceptional results with minimal effort. Bacj=ked with our 5 year domestic warranty you cannot go wrong. Always delivered to you ready to use. Handles Tough Terrain with Ease With self-propulsion, large wheels, and height-adjustable cutting, this mower excels on challenging landscapes, including slopes, thick grass, and uneven ground. Its multi-mode cutting system ensures your lawn looks its best year-round. Order the Spectrum TG48-PRO Today Upgrade your lawn care routine with the Spectrum TG48-PRO Petrol Lawnmower. Offering premium performance at great value, this model is available now. Don't miss the opportunity to experience the power, durability, and versatility of the TG48-PRO - order yours today!";"Green";"Green";"#2E7D32";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG48-PRO-Main.jpg?v=1781862347";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG46S-HOC.jpg?v=1781862352";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG46S-Bumper.jpg?v=1781862356";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG48-PRO-Left.jpg?v=1781862359";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG48-PRO-Right.jpg?v=1781862362";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG48-PRO-Front.jpg?v=1781862365";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-Spectrum-TG48-PRO-Main-Left.jpg?v=1781862368";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"A multi-functional 3-in-1 mower, perfect for gardeners who require adaptability in their lawn care routine.";"Offers three cutting options: collection, mulching, or side discharge.";"Engineered with high-quality craftsmanship, setting it apart within its price range.";"Self-propelled design with a robust transmission for effortless operation.";"Durable steel cutting deck enhances longevity and resistance to impact.";"Foldable handlebar and fabric grass collector ensure easy storage.";"Includes a 'full bag' indicator to prevent overfilling and maintain airflow.";"Backed by an extended five-year warranty (terms and conditions apply).";"";"";"Yes";"Spectrum TG48-PRO Honda Powered Petrol Self Propelled Lawnmower - 4 blade";"";"No";"";"";"";"";"Steel";"";"";"33.00";"Kilograms";"2.7";"Kilowatts";"";"";"";"";"";"";"60";"Litres";"33";"Kilograms";"";"";"";"";"";"";"";""
"Garden/Garden Machinery & Power Tools/Lawn Mowers/Petrol Lawn Mowers";"2T2010483/M25";"Mountfield T30M Gear Drive 2-in-1 Lawn Tractor";"Mountfield";"8008984869042";"2T2010483/M25";"Mountfield T30M Lawn Tractor This ride-on mower will collect or mulch making it a 2-in-1 machine. Having come to a special arrangement with the manufacturer, are now able to provide our customers with an unbeatable deal on this powerful, high-specification lawn tractor from classic British brand, Mountfield! The Mountfield T30M is the perfect 'go to' lawn and garden tractor for customers seeking coverage for lawns around the one acre size. What sets the T30M apart is its twin-bladed 84cm cutter deck - a rare feature in a compact tractor of this size. Twin blades provide a neater, more consistent finish on uneven ground and improve bagging performance, making it possible to mow damp grass without clogging the discharge chute. The deck is fitted with gauge wheels to prevent scalping and turf damage when navigating uneven terrain. Power comes from a 414cc STIGA air-cooled four-stroke engine delivering 8.4hp. Equipped with overhead-valve (OHV) technology, the engine offers reduced noise, lower emissions and excellent fuel efficiency. A six-litre petrol tank and electric key start maximise productivity by reducing downtime and ensuring stress-free starting every time. The Mountfield T30M offers versatile mowing options to suit changing conditions. Grass can be collected in the spacious 200-litre rear bag, rear-discharged directly onto the lawn, or mulched to provide a natural feed for your turf. A seven-position cutting-height adjustment and six-speed manual transmission (5+1) further enhance flexibility. To prolong the life of the cutter deck, Mountfield have incorporated a clever little cleaning port. Simply click your Hozelock attachment to the deck wash, lower your deck, then when you turn the water on and engage your cutters, watch the magic happen! Practical features include from-the-seat grassbag emptying, a front-mounted bumper for engine protection, push-button PTO engagement and a smooth-riding, fully adjustable seat with sprung suspension. The tractor also includes a convenient mow-in-reverse function, saving time and effort when manoeuvring in tight spaces. We think this is just the perfect size lawn tractor to facilitate gardens around the 1 acre size. If you are looking for something a little on the smaller size for the not so large areas, you may wish to look at the MTF66MQ-827, also from Mountfield. This is a compact rider style mower: Why not scroll down to the bottom of this page to see what other products/services we offer in conjunction with this mower?";"Red";"Red";"#C92A2A";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_full02.jpg?v=1765551807";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_full03.jpg?v=1773425444";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_full01_2.jpg?v=1765551807";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_detail01.jpg?v=1773425444";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_detail05.jpg?v=1773425444";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_detail02.jpg?v=1773425444";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330m_2t2010483m25_full01.jpg?v=1734710455";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_full04.jpg?v=1765551807";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/1330M_2T2010483M25_full05.jpg?v=1765551807";"";"";"";"";"";"";"";"";"";"";"";"";"Unbeatable Value: The best deal available for a lawn tractor of this specification - unmatched in quality and performance.";"Ready to Use: Price includes full assembly and a comprehensive pre-shipping inspection, so your tractor arrives ready to mow.";"Innovative Twin-Blade Design: The first-ever garden tractor with a twin-bladed cutter deck under 90cm, delivering a cleaner, more consistent cut.";"Convenient Grassbag Design: A spacious 200-litre grassbag minimises downtime and can be emptied without leaving the driver's seat.";"Precision Cutting: Seven preset cutting heights, easily adjusted with a spring-assisted lever.";"Versatile Drive Options: A six-speed manual transmission (five forward, one reverse) provides the ideal speed for any mowing task.";"Powerful Performance: Equipped with a high-performance 414cc STIGA 4-stroke OHV engine for reliable, fuel-efficient operation.";"Enhanced Safety: Built-in headlights ensure safe mowing and towing, even in low-light conditions.";"Mow-in-reverse capability allows you to tackle hard-to-reach areas without interruption.";"Backed by an extended five-year manufacturer's warranty for long-term reliability.";"Yes";"Mountfield T30M Gear Drive 2-in-1 Lawn Tractor";"";"No";"110";"Centimetres";"88";"Centimetres";"";"239";"Centimetres";"187.00";"Kilograms";"";"";"";"";"";"";"";"";"200";"Litres";"187";"Kilograms";"";"";"";"";"";"";"";""
"Garden/Garden Machinery & Power Tools/Lawn Mowers/Petrol Lawn Mowers";"C-MTF66-MQ";"Mountfield MTF66M Compact Rear-Collect & Side-Discharge Ride-On Mower with Gear Drive";"Mountfield";"8008984509856";"C-MTF66-MQ";"This ride-on mower will collect or mulch making it a two-in-one machine. With a cutting-width of a mere 66cm, this ultra-compact ride-on mower from famous British brand, Mountfield, is suitable for obstacle-packed lawns, which are that little bit too big to cover efficiently with a walk-behind machine. The Mountfield MTF66 MQ Ride-On Mower is a recycling mower, which reduces grass clippings to a fine, highly compostable mulch that's spread evenly over the lawn surface, where it will rapidly rot-down and vanish. This process will see the turf benefit from the natural nutrients and moisture released by the decomposition process. Thanks to its five-speed gearbox (4+1), five-stage cutting-height and additional side-discharge function, the Mountfield MTF66 MQ Compact Lawn Rider can be set-up to achieve excellent results, no matter what the weather conditions or grass length. It features an under-seat contact breaker, which optimises safety by ensuring the engine won't run if you're not at the controls, and it's driven by a beefy, 4.8hp (224cc), Stiga ST 250 ES electric-start engine, which boasts an OHV-type layout for reduced noise, wear, vibration and fuel consumption. Unusually for a mulching/side-discharge machine, the versatile Mountfield MTF66 MQ is also collection capable, with the large, 150-litre-capacity grassbag included in the package. You'll also get a mow-in-reverse capability, which increases productivity by allowing you - providing you're totally sure it's safe - to backup with the blade engaged. Side chute, mulch plug and battery charger included worth over £200. PLEASE NOTE: This machine is NOT compatible with light towing. If you are looking for a compact mower with this facility, why not take a look at our Spectrum DC24! This model is covered by a two-year manufacturer's warranty, and is suitable for use across lawns up to around 2000m2.";"Red";"Red";"#C92A2A";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_main.jpg?v=1781862498";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_main_2.jpg?v=1781862505";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_grass_box.jpg?v=1781862512";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_right.jpg?v=1781862519";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_left_side.jpg?v=1781862526";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail05.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail09.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail01.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail02.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail04.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail06.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/827M_2T0052483CAS_detail13.jpg?v=1773426170";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-mountfield_mtf_66_mq_side_discharge_chute_1_458x458_165d96d1-a2b0-4aea-96f8-4202b3c6a55c.jpg?v=1781862529";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-mountfield-mtf-66-mq-petrol-lawn-rider-224cc_8008984847804_01i.jpg?v=1781862536";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-mountfield-mtf-66-mq-petrol-lawn-rider-224cc_8008984847804_37i.jpg?v=1781862543";"https://cdn.shopify.com/s/files/1/0654/0004/5735/files/range-MTF66MQ_gear_lever.jpg?v=1781862550";"";"";"";"";"";"One of the most compact ride-on mowers available.";"Great for gardens with awkward corners and narrow gateways.";"Designed for lawn areas up to 2000m2.";"Collection, mulching and side-discharge modes for every lawn condition.";"Ultra-dependable and highly efficient OHV engine from Stiga.";"Electric key start eliminates ignition headaches.";"Five-speed transmission for manoeuvrability and flexibility of use.";"Safety enhancing under-seat contact breaker.";"Side-discharge chute and mulching kit included.";"One of the few compact ride-on mowers with a time-saving mow-in-reverse capability.";"Yes";"Mountfield MTF66M Compact Rear-Collect & Side-Discharge Ride-On Mower with Gear Drive";"";"No";"105";"Centimetres";"73";"Centimetres";"";"170";"Centimetres";"129.00";"Kilograms";"3.6";"Kilowatts";"";"";"";"";"";"";"150";"Litres";"129";"Kilograms";"";"";"";"";"";"";"";""
